prize_year,category,prize,motivation,prize_share,laureate_id,laureate_type,full_name,birth_date,birth_city,birth_longitude,birth_latitude,birth_country,gender,organization_name,organization_city,organization_longitude,organization_latitude,organization_country,death_date,death_city,death_country
2004,Physics,The Nobel Prize in Physics 2004,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",1-Mar,776,Individual,David J. Gross,1941-02-19,"Washington, DC",-77.0368707,38.9071923,United States of America,Male,"University of California, Kavli Institute for Theoretical Physics","Santa Barbara, CA",-119.6981901,34.4208305,United States of America,NA,NA,NA
2004,Physics,The Nobel Prize in Physics 2004,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",1-Mar,777,Individual,H. David Politzer,1949-08-31,"New York, NY",-74.0059728,40.7127753,United States of America,Male,California Institute of Technology (Caltech),"Pasadena, CA",-118.1445155,34.1477849,United States of America,NA,NA,NA
2004,Physics,The Nobel Prize in Physics 2004,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",1-Mar,778,Individual,Frank Wilczek,1951-05-15,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
2005,Chemistry,The Nobel Prize in Chemistry 2005,"""for the development of the metathesis method in organic synthesis""",1-Mar,794,Individual,Yves Chauvin,1930-10-10,Menin,NA,NA,Belgium,Male,Institut Français du Pétrole,Rueil-Malmaison,2.17693,48.882767,France,27/01/2015,Tours,France
2005,Chemistry,The Nobel Prize in Chemistry 2005,"""for the development of the metathesis method in organic synthesis""",1-Mar,795,Individual,Robert H. Grubbs,1942-02-27,"Possum Trot, KY",-88.4305964,37.0056129,United States of America,Male,California Institute of Technology (Caltech),"Pasadena, CA",-118.1445155,34.1477849,United States of America,NA,NA,NA
2005,Chemistry,The Nobel Prize in Chemistry 2005,"""for the development of the metathesis method in organic synthesis""",1-Mar,796,Individual,Richard R. Schrock,1945-01-04,"Berne, IN",-84.9519115,40.6578242,United States of America,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
2005,Economics,The Sveriges Riksbank Prize in Economic Sciences 2005,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",1-Feb,799,Individual,Robert J. Aumann,1930-06-08,Frankfurt-on-the-Main,8.6821267,50.1109221,Germany,Male,"University of Jerusalem, Center for RationalityHebrew",Jerusalem,35.21371,31.768319,Israel,NA,NA,NA
2005,Economics,The Sveriges Riksbank Prize in Economic Sciences 2005,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",1-Feb,800,Individual,Thomas C. Schelling,1921-04-14,"Oakland, CA",-122.2711639,37.8043514,United States of America,Male,"University of Maryland, Department of Economics and School of Public Policy","College Park, MD",-76.93776,38.9896967,United States of America,13/12/2016,"Bethesda, MD",United States of America
2005,Literature,The Nobel Prize in Literature 2005,"""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms""",1-Jan,801,Individual,Harold Pinter,1930-10-10,London,-0.1275862,51.5072178,United Kingdom,Male,NA,NA,NA,NA,NA,24/12/2008,London,United Kingdom
2005,Medicine,The Nobel Prize in Physiology or Medicine 2005,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",1-Feb,789,Individual,Barry J. Marshall,1951-09-30,Kalgoorlie,121.466,-30.749,Australia,Male,"NHMRC Helicobacter pylori Research Laboratory, QEII Medical Centre",Nedlands,115.8057894,-31.9787216,Australia,NA,NA,NA
2005,Medicine,The Nobel Prize in Physiology or Medicine 2005,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",1-Feb,789,Individual,Barry J. Marshall,1951-09-30,Kalgoorlie,121.466,-30.749,Australia,Male,University of Western Australia,Perth,115.861309,-31.9523123,Australia,NA,NA,NA
2005,Medicine,The Nobel Prize in Physiology or Medicine 2005,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",1-Feb,790,Individual,J. Robin Warren,1937-06-11,Adelaide,138.6007456,-34.9284989,Australia,Male,NA,Perth,115.861309,-31.9523123,Australia,NA,NA,NA
2005,Peace,The Nobel Peace Prize 2005,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",1-Feb,797,Organization,International Atomic Energy Agency (IAEA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Peace,The Nobel Peace Prize 2005,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",1-Feb,798,Individual,Mohamed ElBaradei,1942-06-17,Cairo,31.2357116,30.0444196,Egypt,Male,NA,NA,NA,NA,NA,NA,NA,NA
2005,Physics,The Nobel Prize in Physics 2005,"""for his contribution to the quantum theory of optical coherence""",1-Feb,791,Individual,Roy J. Glauber,1925-09-01,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Harvard University,"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
2005,Physics,The Nobel Prize in Physics 2005,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",1-Apr,792,Individual,John L. Hall,1934-08-21,"Denver, CO",-104.990251,39.7392358,United States of America,Male,"University of Colorado, JILA","Boulder, CO",-105.2705456,40.0149856,United States of America,NA,NA,NA
2005,Physics,The Nobel Prize in Physics 2005,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",1-Apr,792,Individual,John L. Hall,1934-08-21,"Denver, CO",-104.990251,39.7392358,United States of America,Male,National Institute of Standards and Technology,"Boulder, CO",-105.2705456,40.0149856,United States of America,NA,NA,NA
2005,Physics,The Nobel Prize in Physics 2005,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",1-Apr,793,Individual,Theodor W. Hänsch,1941-10-30,Heidelberg,8.6724335,49.3987524,Germany,Male,Max-Planck-Institut für Quantenoptik,Garching,11.6532477,48.2488721,Germany,NA,NA,NA
2005,Physics,The Nobel Prize in Physics 2005,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",1-Apr,793,Individual,Theodor W. Hänsch,1941-10-30,Heidelberg,8.6724335,49.3987524,Germany,Male,Ludwig-Maximilians- Universität,Munich,11.5819806,48.1351253,Germany,NA,NA,NA
2006,Chemistry,The Nobel Prize in Chemistry 2006,"""for his studies of the molecular basis of eukaryotic transcription""",1-Jan,806,Individual,Roger D. Kornberg,1947-04-24,"St. Louis, MO",-90.1994042,38.6270025,United States of America,Male,Stanford University,"Stanford, CA",-122.1660756,37.424106,United States of America,NA,NA,NA
2006,Economics,The Sveriges Riksbank Prize in Economic Sciences 2006,"""for his analysis of intertemporal tradeoffs in macroeconomic policy""",1-Jan,807,Individual,Edmund S. Phelps,1933-07-26,"Evanston, IL",-87.6876969,42.0450722,United States of America,Male,Columbia University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
2006,Literature,The Nobel Prize in Literature 2006,"""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures""",1-Jan,808,Individual,Orhan Pamuk,1952-06-07,Istanbul,28.9783589,41.0082376,Turkey,Male,NA,NA,NA,NA,NA,NA,NA,NA
2006,Medicine,The Nobel Prize in Physiology or Medicine 2006,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",1-Feb,802,Individual,Andrew Z. Fire,1959-04-27,"Stanford, CA",-122.1660756,37.424106,United States of America,Male,Stanford University School of Medicine,"Stanford, CA",-122.1660756,37.424106,United States of America,NA,NA,NA
2006,Medicine,The Nobel Prize in Physiology or Medicine 2006,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",1-Feb,803,Individual,Craig C. Mello,1960-10-19,"New Haven, CT",-72.9278835,41.308274,United States of America,Male,University of Massachusetts Medical School,"Worcester, MA",-71.8022934,42.2625932,United States of America,NA,NA,NA
2006,Peace,The Nobel Peace Prize 2006,"""for their efforts to create economic and social development from below""",1-Feb,809,Individual,Muhammad Yunus,1940-06-28,Chittagong,91.7831819,22.356851,British India (Bangladesh),Male,NA,NA,NA,NA,NA,NA,NA,NA
2006,Peace,The Nobel Peace Prize 2006,"""for their efforts to create economic and social development from below""",1-Feb,810,Organization,Grameen Bank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Physics,The Nobel Prize in Physics 2006,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",1-Feb,804,Individual,John C. Mather,1946-08-07,"Roanoke, VA",-79.9414266,37.2709704,United States of America,Male,NASA Goddard Space Flight Center,"Greenbelt, MD",-76.8755282,39.0045544,United States of America,NA,NA,NA
2006,Physics,The Nobel Prize in Physics 2006,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",1-Feb,805,Individual,George F. Smoot,1945-02-20,"Yukon, FL",-135,64.2823274,United States of America,Male,University of California,"Berkeley, CA",-122.273042,37.8715226,United States of America,NA,NA,NA
2007,Chemistry,The Nobel Prize in Chemistry 2007,"""for his studies of chemical processes on solid surfaces""",1-Jan,816,Individual,Gerhard Ertl,1936-10-10,Bad Cannstatt,9.2250355,48.8084576,Germany,Male,Fritz-Haber-Institut der Max-Planck-Gesellschaft,Berlin,13.404954,52.5200066,Germany,NA,NA,NA
2007,Economics,The Sveriges Riksbank Prize in Economic Sciences 2007,"""for having laid the foundations of mechanism design theory""",1-Mar,820,Individual,Leonid Hurwicz,1917-08-21,Moscow,37.6173,55.755826,Russia,Male,University of Minnesota,"Minneapolis, MN",-93.2650108,44.977753,United States of America,24/06/2008,"Minneapolis, MN",United States of America
2007,Economics,The Sveriges Riksbank Prize in Economic Sciences 2007,"""for having laid the foundations of mechanism design theory""",1-Mar,821,Individual,Eric S. Maskin,1950-12-12,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Institute for Advanced Study,"Princeton, NJ",-74.6672226,40.3572976,United States of America,NA,NA,NA
2007,Economics,The Sveriges Riksbank Prize in Economic Sciences 2007,"""for having laid the foundations of mechanism design theory""",1-Mar,822,Individual,Roger B. Myerson,1951-03-29,"Boston, MA",-71.0588801,42.3600825,United States of America,Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,NA,NA,NA
2007,Literature,The Nobel Prize in Literature 2007,"""that epicist of the female experience, who with scepticism, fire and visionary power has subjected a divided civilisation to scrutiny""",1-Jan,817,Individual,Doris Lessing,1919-10-22,Kermanshah,47.0777685,34.3276924,Persia (Iran),Female,NA,NA,NA,NA,NA,17/11/2013,London,United Kingdom
2007,Medicine,The Nobel Prize in Physiology or Medicine 2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",1-Mar,811,Individual,Mario R. Capecchi,1937-10-06,Verona,10.9916215,45.4383842,Italy,Male,University of Utah,"Salt Lake City, UT",-111.8910474,40.7607793,United States of America,NA,NA,NA
2007,Medicine,The Nobel Prize in Physiology or Medicine 2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",1-Mar,811,Individual,Mario R. Capecchi,1937-10-06,Verona,10.9916215,45.4383842,Italy,Male,Howard Hughes Medical Institute,NA,NA,NA,NA,NA,NA,NA
2007,Medicine,The Nobel Prize in Physiology or Medicine 2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",1-Mar,812,Individual,Sir Martin J. Evans,1941-01-01,Stroud,-2.217758,51.745734,United Kingdom,Male,Cardiff University,Cardiff,-3.1680962,51.483707,United Kingdom,NA,NA,NA
2007,Medicine,The Nobel Prize in Physiology or Medicine 2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",1-Mar,813,Individual,Oliver Smithies,1925-06-23,Halifax,NA,NA,United Kingdom,Male,University of North Carolina,"Chapel Hill, NC",-79.0558445,35.9131996,United States of America,10/01/2017,"Chapel Hill, NC",United States of America
2007,Peace,The Nobel Peace Prize 2007,"""for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change""",1-Feb,818,Organization,Intergovernmental Panel on Climate Change (IPCC),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,Peace,The Nobel Peace Prize 2007,"""for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change""",1-Feb,819,Individual,Albert Arnold (Al) Gore Jr.,1948-03-31,"Washington, DC",-77.0368707,38.9071923,United States of America,Male,NA,NA,NA,NA,NA,NA,NA,NA
2007,Physics,The Nobel Prize in Physics 2007,"""for the discovery of Giant Magnetoresistance""",1-Feb,814,Individual,Albert Fert,1938-03-07,Carcassonne,2.3517703,43.2132151,France,Male,Universit&eacute; Paris-Sud,Orsay,-73.9604715,40.7724056,France,NA,NA,NA
2007,Physics,The Nobel Prize in Physics 2007,"""for the discovery of Giant Magnetoresistance""",1-Feb,814,Individual,Albert Fert,1938-03-07,Carcassonne,2.3517703,43.2132151,France,Male,Unit&eacute; Mixte de Physique CNRS/THALES,Orsay,-73.9604715,40.7724056,France,NA,NA,NA
2007,Physics,The Nobel Prize in Physics 2007,"""for the discovery of Giant Magnetoresistance""",1-Feb,815,Individual,Peter Grünberg,1939-05-18,Plzen,13.3736371,49.7384314,Czechoslovakia (Czech Republic),Male,Forschungszentrum J&uuml;lich,J&uuml;lich,6.3639119,50.9224226,Germany,NA,NA,NA
2008,Chemistry,The Nobel Prize in Chemistry 2008,"""for the discovery and development of the green fluorescent protein, GFP""",1-Mar,829,Individual,Osamu Shimomura,1928-08-27,Kyoto,135.7681489,35.011564,Japan,Male,Marine Biological Laboratory (MBL),"Woods Hole, MA",-70.6730857,41.5264977,United States of America,NA,NA,NA
